text_id,text,task_1,task_2,split
hasoc_2020_hi_1332,@ReallySwara @digvijaya_28 @INCIndia @RahulGandhi लगता है इस बार अमृता का पत्ता कट और स्वडा बनेंगी मिसेज दिग्विजय...,NOT,NONE,train
hasoc_2020_hi_3380,अब होगा न्याय,NOT,NONE,train
hasoc_2020_hi_1530,@arshiazizkhan @yadavakhilesh भांड है नौटंकी ही करेगा।।।।।,HOF,PRFN,train
hasoc_2020_hi_3798,RT @shakilpatel86: इलाहाबाद कमलानेहरू अस्पतालमें ट्यूमरसे जूझरही एकबच्ची निजी विमान छहसीटर होनेके वजहसे बच्चीऔर उसके मातापिताके साथ मोहम्मद…,NOT,NONE,train
hasoc_2020_hi_746,"#लोकतंत्र का #चौथा_स्तंभ अब
             #मीडिया नही,,
#सोशल_मीडिया है,,

इसे #संशोधित किया जाए,,!!!    
        🤓 आप जैसे  #journalist
से डर भी लगता हैं",NOT,NONE,train
hasoc_2020_hi_1747,RT @RomaPrashant603: @udaymeena13 माँ को प्यार दें सम्मान दें आदर दें जिस माँ ने ऊँगली पकड़ चलना सिखाया बुढ़ापे में उस माँ की लाठी बनें कह…,NOT,NONE,train
hasoc_2020_hi_3479,"RT @TrishaRajput20: मुझको हर हाल में बख़्शेगा उजाला अपना
चाँद रिश्ते में तो लगता नहीं मामा अपना,
मैंने रोते हुएपोंछे थे किसी दिन आँसू
मुद्द…",NOT,NONE,train
hasoc_2020_hi_3989,दिग्विजयसिंह जी ने अपना मत न डालकर भारतीय लोकतन्त्र के प्रति घोर लापरवाही की। ऐस लापरवाह नेता को भोपाल से हारने से कोई नहीं रोक सकता।,NOT,NONE,train
hasoc_2020_hi_3379,"RT @Jitendr27440411: जब प्रियंका अमेठी में बोल रही थी कि मोदी झूठ

 बोलता है उस वक़्त राहुल गांधी कोर्ट में झूठ बोलने पर माफीनामा दे रहा था…",NOT,NONE,train
hasoc_2020_hi_2318,@LastQamar @NavbharatTimes आज भी कश्मीर में सो सुअर मार दिए हम लोगो ने,NOT,NONE,train
hasoc_2020_hi_1303,"कहां भाग गया लालू का लाल।
बहुत गुंडागर्दी फैलाई है लालू ने और आज उसका असर समाज को झेलना पड़ रहा है।",HOF,HATE,train
hasoc_2020_hi_3560,"RT @SanjayJ07609621: गजब हो गया
अब इतने ही स्पीडवा से
जायेगा तो फेकेंद्र मोती( लाल पराठा) ही https://t.co/od97vqCFX3",NOT,NONE,train
hasoc_2020_hi_3562,"RT @Vivekoberoii: अगर ये रेड 2 हफ्ते पहले पड़ी होती तो कांग्रेस अपने मेनिफेस्टो मे Income tax department खत्म करने का वादा भी कर देती ।
#धू…",NOT,NONE,train
hasoc_2020_hi_1456,"ये वो लोग हैं जो भीक नहीं मागते,ऐसा लोग नजर आये तो कुछ खरीद लीजिये । इनकों सिर्फ दो वक्त की रोटी की ज़रूरत है कोई बहुत बड़ा आदमी नहीं बनना है।। https://t.co/jLF2gVUQN3",NOT,NONE,train
hasoc_2020_hi_269,RT @Diva_Rizvi: @J_Indian3 @Twitter @TwitterIndia @TwitterIndia बेचारा इतना मजबूर और कमजोर है कि मां बहन की गाली बकने वालों की भी रिपोर्ट क…,NOT,NONE,train
hasoc_2020_hi_2972,"RT @BJPLive: ये कितने भी हवन करा दें, ये कितने भी जनेऊ दिखा दें, पुलिस को भगवा ड्रेस भी सिलवा दें, लेकिन भगवा में जो आतंक के दाग लगाने की इ…",HOF,HATE,train
hasoc_2020_hi_2590,इने पढ़ना लिखना थोड़ी ही आता है 😂😂😂,NOT,NONE,train
hasoc_2020_hi_921,"RT @The_naaz: यह हैं मोहम्मद कैफ़ ~

जो कि हाफ़िज़ हैं और बी टेक कम्प्यूटर साइंस कर रहे हैं। कमाल यह है कि वो मवाना की एक मस्जिद मे तरावीह…",NOT,NONE,train
hasoc_2020_hi_1635,"RT @Bsharma7: ये है दिल्ली के बलविंदर सिंह अंकल, 84 नरसंहार में इन्होंने अपना सबकुछ खो दिया, इनकी सारी संपत्ति जल गई थी और वह सड़क पर आ गए,…",NOT,NONE,train
hasoc_2020_hi_671,"RT @eralam1992: @MLArajeshSP मोदी - पाकिस्तान पर हमला करने जा रहे हैं,
सिपाही - सर ये तो खराब है
मोदी - अरे इसीलिए तो काला पेंट कराया है कि…",NOT,NONE,train
hasoc_2020_hi_4005,"RT @DaasJai: #WednesdayWisdom
श्री कृष्ण के मरने के बाद में गोपियों को भीलों ने लूटा और अर्जुन को भी पीटा फिर भी लोग कृष्ण को ही भगवान मान…",HOF,HATE,train
hasoc_2020_hi_1973,ऊँ श्री हरि विष्णु,NOT,NONE,train
hasoc_2020_hi_2418,लो जी मिल गया हिन्दू आतंकवादी 👇👇 https://t.co/gCeC5jjisI,HOF,HATE,train
hasoc_2020_hi_785,"RT @sadashiv_sharan: बच्चा रोया तो माँ बोली सोजा नही तो 
गब्बर आ जायेगा...
बच्चा :- नही माँ
""आयेगा तो मोदी ही""",NOT,NONE,train
hasoc_2020_hi_3643,RT @nidhidynamic: चार चार उंगलियो से vote डालने वाला एक मात्र आदमी🤣🤣🤣 https://t.co/gmh0dpw6t5,NOT,NONE,train
hasoc_2020_hi_2712,"RT @drushayadav: आज गजब का उत्साह देखा वोटरों में मोदीजी के प्रति..

हर 10 में से 8 व्यक्ति सुई धागा लेकर आया था साहेब का झोला तैयार करने…",NOT,NONE,train
